"Incident ID","Incident Date",State,"City Or County",Address,"Victims Killed","Victims Injured","Suspects Killed","Suspects Injured","Suspects Arrested",Operations
2777926,"December 13, 2023",Michigan,Saginaw,"4806 Dixie Hwy",0,1,1,0,0,N/A
2775272,"December 10, 2023",Florida,Ocala,"9355 SE Maricamp Rd",0,2,0,0,0,N/A
2775187,"December 10, 2023",Pennsylvania,Philadelphia,"Frankford Ave and Welsh Rd",0,2,0,1,1,N/A
2774859,"December 9, 2023",Alabama,Montgomery,"Poplar St and Ann St",0,2,0,1,1,N/A
2773562,"December 7, 2023",Minnesota,"Saint Paul","Cretin Ave N and Marshall Ave",0,1,1,0,0,N/A
2774492,"December 7, 2023",California,"San Diego","10525 4S Commons Dr",0,1,1,0,0,N/A
2771255,"December 5, 2023",Texas,Austin,"7104 Berkman Dr",6,3,0,0,1,N/A
2770444,"December 3, 2023",Virginia,Roanoke,"3038 Melrose Ave NW",0,1,1,0,0,N/A
2768828,"December 2, 2023",Texas,Houston,"7000 block of Harwin Dr",0,1,1,0,0,N/A
2768597,"December 1, 2023",California,Victorville,"13660 Bear Valley Rd",0,1,1,0,0,N/A
2768129,"December 1, 2023",Connecticut,"West Haven","296 Terrace Ave",0,1,1,0,0,N/A
2767518,"November 29, 2023",Virginia,Richmond,"4800 block of Hillbrook Ave",0,1,0,0,1,N/A
2765508,"November 27, 2023",Texas,"Fort Worth","6454 Brentwood Stair Rd",0,1,0,0,1,N/A
2764098,"November 26, 2023",Illinois,"Bedford Park","6800 S Archer Rd",0,1,0,0,1,N/A
2763490,"November 24, 2023",Mississippi,Meridian,"9417 US-495",1,2,0,0,1,N/A
2763383,"November 24, 2023",Pennsylvania,"North Versailles","200 block of Arlington Ave",0,1,0,0,1,N/A
2762196,"November 22, 2023","District of Columbia",Washington,"1112 M St NW",0,1,1,0,0,N/A
2760012,"November 20, 2023",Florida,"Miami Gardens","NW 154th St and NW 18th Ave",0,1,0,0,2,N/A
2760102,"November 20, 2023",Alabama,Oneonta,"Sand Valley Rd",0,1,1,0,0,N/A
2757943,"November 16, 2023",California,Lemoore,"23310 Elgin Ave",0,2,0,0,0,N/A
2756799,"November 16, 2023",Texas,Dallas,"9900 block of Adleta Blvd",0,1,0,1,1,N/A
2757276,"November 16, 2023","South Carolina","Fair Play","Shelor Ferry Rd and Black Bass Rd",0,1,0,1,1,N/A
2755229,"November 14, 2023","New York",Yonkers,"Saw Mill River Pkwy and Tompkins Ave",0,1,0,0,1,N/A
2754180,"November 13, 2023",Michigan,Coloma,"4300 block of Bundy Rd",0,1,1,0,0,N/A
2754451,"November 13, 2023",Arizona,Mesa,"760 E Broadway Rd",0,1,1,0,1,N/A
2753210,"November 12, 2023",Virginia,Petersburg,"3400 block of Boisseau St",0,1,0,0,1,N/A
2752776,"November 11, 2023",Texas,Houston,"5201 Southwest Fwy",0,1,1,0,0,N/A
2752679,"November 11, 2023",Texas,Austin,"9308 Bernoulli Dr",1,1,1,0,0,N/A
2752541,"November 10, 2023",Pennsylvania,Leechburg,"PA-356 and Melwood Rd",0,1,0,0,1,N/A
2749665,"November 7, 2023","North Carolina",Maxton,"1265 Old Red Springs Rd",0,2,0,1,1,N/A
2750240,"November 7, 2023",Texas,Houston,"18800 block of Tomball Pkwy",0,1,0,1,0,N/A
2750127,"November 6, 2023",Indiana,Elkhart,"700 block of W Franklin St",0,1,1,0,0,N/A
2749909,"November 6, 2023",Kansas,Wichita,"3630 N Maize Rd",0,1,0,1,0,N/A
2749285,"November 6, 2023",Illinois,Chicago,"7300 block of S Dante Ave",0,1,1,0,0,N/A
2747150,"November 4, 2023",Ohio,"North Olmsted","28456 Alden Dr",1,1,1,0,0,N/A
2745828,"November 2, 2023","South Carolina",Bishopville,"Peel Rd",0,1,0,0,0,N/A
2746268,"November 2, 2023",Virginia,Petersburg,"Whitehill Dr",0,1,0,0,0,N/A
2744464,"October 29, 2023",Tennessee,Madisonville,"Meadow View Ln",0,1,0,0,1,N/A
2740131,"October 26, 2023",Indiana,Indianapolis,"2055 Shadeland Ave",0,1,1,0,0,N/A
2740356,"October 26, 2023",Ohio,Clayton,"300 block of Hacker Rd",0,1,1,0,0,N/A
2738400,"October 25, 2023",Virginia,"Petersburg (North Dinwiddie)","River Rd and Ashley Ln",0,1,0,0,1,N/A
2737822,"October 25, 2023",Georgia,Douglasville,"2900 block of N Bear Dr",1,1,0,1,1,N/A
2737768,"October 24, 2023",Illinois,Springfield,"1600 block of Toronto Rd",0,1,0,0,1,N/A
2737690,"October 24, 2023","District of Columbia",Washington,"2100 block of New York Ave NE",0,1,0,0,0,N/A
2735144,"October 21, 2023",Tennessee,"La Vergne","670 Stones River Rd",0,2,1,0,0,N/A
2733770,"October 19, 2023","District of Columbia",Washington,"2800 block of Gainesville St SE",0,1,1,0,0,N/A
2734114,"October 19, 2023",Texas,"San Antonio","1600 block of Amistad Pass",0,2,0,0,1,N/A
2733458,"October 18, 2023",California,"Thousand Palms","72440 E Ramon Rd",0,1,0,1,2,N/A
2732589,"October 17, 2023",Arizona,Tucson,"4295 E 29th St",0,1,0,0,1,N/A
2731164,"October 15, 2023",California,"Red Bluff","I-5 and Flores Ave",0,1,1,0,0,N/A
2730157,"October 13, 2023",Georgia,"Stone Mountain","1310 Wood Bend Dr",0,1,0,0,1,N/A
2729781,"October 13, 2023",Ohio,Sidney,"Comanche Dr",0,1,0,0,1,N/A
2728983,"October 12, 2023",Pennsylvania,Philadelphia,"8500 Essington Ave",1,1,1,0,2,N/A
2728246,"October 12, 2023",Minnesota,Princeton,"225 190th Ave NE",0,5,0,1,1,N/A
2728466,"October 12, 2023",Texas,Huntsville,"144 I-45",0,1,1,0,0,N/A
2726610,"October 8, 2023",Georgia,Rossville,"Bragg Cir",0,1,1,0,0,N/A
2725923,"October 7, 2023",Kentucky,Adolphus,"New Buck Creek Rd and Trevelstead Rd",0,1,1,0,0,N/A
2725108,"October 6, 2023",Kansas,"Kansas City","Parallel Pkwy and N 110th St",0,1,0,0,0,N/A
2723247,"October 4, 2023",Pennsylvania,Philadelphia,"7500 block of Whitaker Ave",0,4,1,0,0,N/A
2723283,"October 4, 2023",Oklahoma,Davis,"I-35 and OK-7",1,1,0,0,0,N/A
2723662,"October 4, 2023",Colorado,Pueblo,"4200 block of Surfwood Ln",0,1,0,0,1,N/A
2722697,"October 1, 2023",Alaska,Anchorage,"Independence Dr",0,1,0,1,1,N/A
2720027,"September 30, 2023",Oregon,Salem,"OR-22 and Doaks Ferry Rd",1,1,1,1,2,N/A
2718690,"September 29, 2023","South Carolina",Irmo,"1170 Kinley Rd",0,2,1,0,0,N/A
2716660,"September 27, 2023","South Carolina","Johns Island","Harry Wilson Rd and Mary Ann Point Rd",0,2,1,0,0,N/A
2715266,"September 25, 2023",Florida,Tallahassee,"2300 block of Sandpiper St",0,1,0,0,1,N/A
2715326,"September 22, 2023",Pennsylvania,"Upper Darby","100 block of Terrace Ave",0,1,0,0,1,N/A
2712491,"September 20, 2023",Tennessee,Memphis,"6188 Ashton Rd",0,1,0,0,1,N/A
2711224,"September 19, 2023","North Carolina",Fayetteville,"7805 Ramsey St",0,1,0,1,1,N/A
2708667,"September 17, 2023",Texas,Woodville,"700 block of S Pecan St",0,1,1,0,0,N/A
2706761,"September 14, 2023",Oregon,Eugene,"599 Coburg Rd",0,1,1,0,0,N/A
2706812,"September 14, 2023",Texas,Dallas,"4847 Scyene Rd",1,1,0,1,1,N/A
2706131,"September 12, 2023",Texas,Laredo,US-59,0,1,0,0,0,N/A
2704847,"September 12, 2023",Georgia,Swainsboro,"Colegrove Dr",0,1,0,0,1,N/A
2703053,"September 9, 2023",Nevada,"Las Vegas","CC Rte 215 and Lone Mountain Rd",0,1,0,0,0,N/A
2701033,"September 7, 2023",Kentucky,Louisville,"4000 block of W Kentucky St",0,1,0,0,1,N/A
2700300,"September 6, 2023","South Carolina",Lexington,"100 block of Prismatic Way",1,1,1,0,0,N/A
2699744,"September 5, 2023",Texas,"San Antonio","Iroquois St and Ute St",0,1,0,0,1,N/A
2695876,"August 31, 2023",Oregon,Springfield,"1841 Market St",0,2,0,0,1,N/A
2695819,"August 30, 2023",Texas,Seguin,"800 block of I-10 W Access Rd",0,1,1,0,0,N/A
2695050,"August 30, 2023","New York","Corona (Queens)","70th St and Queens Blvd",0,1,0,1,2,N/A
2695804,"August 30, 2023",Texas,"San Antonio","611 SW Loop 410",0,1,1,0,0,N/A
2693145,"August 28, 2023",Florida,"Lehigh Acres","Harlow Ave S and 22nd St SW",0,1,1,0,0,N/A
2691881,"August 26, 2023",Louisiana,Vinton,"LA-108 and Gum Island Rd",0,1,1,0,0,N/A
2691861,"August 26, 2023",Texas,"San Marcos","1800 Post Rd",0,1,0,0,1,N/A
2690335,"August 24, 2023",California,Bakersfield,"11300 block of Andretti Ave",0,1,1,0,0,N/A
2690132,"August 24, 2023",Texas,"San Antonio","100 block of Oriental Ave",0,3,0,0,1,N/A
2690136,"August 24, 2023",Missouri,Troy,"Creech School Rd",0,1,0,0,0,N/A
2689333,"August 23, 2023",Washington,Tacoma,"9600 block of S Hosmer St",0,1,0,0,1,N/A
2688888,"August 23, 2023",Ohio,"Warren (Howland)","Highlawn Ave SE",0,4,1,0,0,N/A
2686540,"August 20, 2023",Illinois,Bolingbrook,"125 W Briarcliff Rd",0,1,0,0,1,N/A
2683944,"August 17, 2023",Texas,Humble,"15111 Silhouette Ridge",0,3,0,0,1,N/A
2682600,"August 16, 2023",California,"San Jose","Race St and Auzerais Ave",0,1,0,0,1,N/A
2683294,"August 16, 2023",Texas,Houston,"13500 block of Homestead Rd",0,1,0,0,0,N/A
2681831,"August 15, 2023",Tennessee,Clarksville,"2655 Union Hall Rd",0,5,2,0,0,N/A
2680508,"August 14, 2023",Colorado,Westminster,"W 74th Ave and Federal Blvd",0,1,0,0,1,N/A
2680711,"August 14, 2023",Michigan,Ravenna,"Neil Rd and S Slocum Rd",0,1,1,0,0,N/A
2681489,"August 13, 2023",Oklahoma,Tulsa,"S Lewis Ave and E 71st St",0,1,0,1,1,N/A
2678270,"August 11, 2023",Michigan,Detroit,"Whitehill St and Morang Ave",0,1,0,0,0,N/A
2679272,"August 11, 2023",Tennessee,Chattanooga,"1330 E 3rd St",0,1,1,0,0,N/A
2679497,"August 11, 2023",Minnesota,Minneapolis,"4300 block of N Colfax Ave",0,1,0,0,2,N/A
2676050,"August 9, 2023",Ohio,Columbus,"45 Great Southern Blvd",0,1,1,0,1,N/A
2676334,"August 9, 2023",Michigan,Goetzville,"E Sand Ridge Rd and S Reynolds Rd",0,1,0,0,0,N/A
2675906,"August 9, 2023",Texas,Dallas,"2400 block of W Northwest Hwy",0,1,0,0,3,N/A
2673883,"August 6, 2023",Texas,Austin,"10028 Channel Island Dr",0,1,0,1,1,N/A
2672510,"August 5, 2023",Louisiana,Lafayette,"106 S General Marshall St",1,4,0,1,1,N/A
2671553,"August 4, 2023",Texas,Amarillo,"3400 block of Janet Dr",0,1,0,0,1,N/A
2672325,"August 4, 2023",Florida,Orlando,"50 W Washington St",0,2,1,0,0,N/A
2675437,"August 3, 2023","North Carolina",Newland,"115 Pat V Eller Ln",0,1,1,0,0,N/A
2669821,"August 2, 2023",California,Stockton,"Kentfield Rd and Gateway Ct",0,1,0,0,1,N/A
2670534,"August 1, 2023",Washington,Yakima,"900 block of S Fork Rd",0,1,0,0,1,N/A
2668814,"July 31, 2023",California,Whittier,"7300 block of Pickering Ave",0,1,0,1,1,N/A
2667674,"July 30, 2023",Pennsylvania,Erie,"507-509 E 22nd St",0,1,0,0,1,N/A
2667927,"July 30, 2023",Ohio,Logan,"7900 block of Bremen Rd",0,1,0,0,1,N/A
2664465,"July 26, 2023",Oregon,Tualatin,"6765 SW Nyberg St",0,1,1,0,0,N/A
2663163,"July 25, 2023",Tennessee,Memphis,"778 Parkrose Rd",0,1,0,0,0,N/A
2662786,"July 24, 2023",Illinois,Chicago,"5600 S Shields Ave",0,1,0,0,0,N/A
2663492,"July 24, 2023",Virginia,Arlington,"4150 S Four Mile Run Dr",0,1,0,0,0,N/A
2660591,"July 21, 2023",Georgia,Ringgold,"98 Summit Dr",1,1,1,0,0,N/A
2658891,"July 20, 2023","New Mexico",Albuquerque,"557 Tramway Blvd NE",0,1,1,0,0,N/A
2657617,"July 18, 2023","South Carolina",Columbia,"Greystone Blvd and Stoneridge Dr",0,1,0,1,1,N/A
2656442,"July 17, 2023",Massachusetts,"New Bedford","Rivet St and Orchard St",0,1,0,0,1,N/A
2655370,"July 17, 2023","West Virginia",Sophia,"834 B WV-16",0,1,1,0,0,N/A
2653609,"July 15, 2023",Georgia,Hampton,"92 Dogwood Lakes Dr",4,3,1,0,0,N/A
2653198,"July 14, 2023","North Dakota",Fargo,"901 25th St S",1,3,1,0,0,N/A
2651744,"July 13, 2023","North Carolina",Pembroke,"2506 Evergreen Church Rd",0,1,0,0,1,N/A
2651916,"July 12, 2023",Hawaii,Waipahu,"93-093 Waipahu Depot Rd",0,1,0,0,0,N/A
2647447,"July 8, 2023",Georgia,Augusta,"1200 block of Ellis St",0,1,1,0,0,N/A
2647642,"July 8, 2023",Arkansas,"De Queen","100 block of Sweet Home Ln",0,1,0,0,1,N/A
2645603,"July 6, 2023",Kentucky,"Bowling Green","1930 Russellville Rd",0,1,0,0,0,N/A
2645655,"July 6, 2023",Ohio,Columbus,"I-70 and Mound St",0,1,1,0,2,N/A
2642669,"July 3, 2023","North Carolina",Asheville,"I-26 and Brevard Rd",0,1,1,0,0,N/A
2640515,"July 1, 2023",Arizona,Phoenix,"3200 E Washington St",0,2,1,0,0,N/A
2641307,"July 1, 2023",Tennessee,Gallatin,"300 block of College St",0,1,1,0,0,N/A
2771120,"July 1, 2023",Florida,"Vero Beach",N/A,0,1,0,0,0,N/A
2639889,"July 1, 2023","New Mexico",Taos,"203 Siler Rd",0,1,1,0,0,N/A
2639658,"June 30, 2023",Oregon,Portland,"SE Johnson Creek Blvd and SE Bell Ave",0,2,0,0,2,N/A
2639459,"June 29, 2023",Florida,Frostproof,"TS Wilson Rd and US-17",0,1,1,0,0,N/A
2638695,"June 29, 2023",Ohio,Canton,"12th St NW and Logan Ave",0,1,0,0,2,N/A
2637415,"June 28, 2023",Arizona,Maricopa,"Honeycutt Rd and Hartman Rd",0,1,1,0,0,N/A
2630000,"June 19, 2023",Arizona,Phoenix,"35th Ave and Holly St",0,2,1,0,0,N/A
2628780,"June 18, 2023","South Carolina",Mccormick,"Mears Ln and Greenfield Rd",0,1,1,0,0,N/A
2628783,"June 18, 2023","South Carolina",Bishopville,"Piedmont Rd",0,1,1,0,0,N/A
2627786,"June 17, 2023",Texas,Caldwell,"W Buck St and S Wright St",0,1,1,0,0,N/A
2627533,"June 17, 2023",Pennsylvania,Mifflintown,"400 block of Washington Ave",1,1,1,0,0,N/A
2626650,"June 16, 2023","New York",Duanesburg,I-88,0,1,1,0,0,N/A
2626968,"June 16, 2023",California,"Los Angeles","1800 Academy Dr",0,1,0,0,0,N/A
2622362,"June 11, 2023",Tennessee,Selmer,"County Club Ln",0,1,1,0,0,N/A
2622097,"June 10, 2023","South Carolina","Myrtle Beach","1300 block of Withers Alley",0,1,0,0,2,N/A
2623218,"June 9, 2023",Michigan,Warren,"Sherwood Ave and Mackersie Ave",0,1,0,0,1,N/A
2621399,"June 9, 2023",Massachusetts,Boston,"44 Cedric St",0,1,0,0,1,N/A
2620168,"June 8, 2023",California,"San Diego","5200 block of Wightman St",0,1,0,0,1,N/A
2622635,"June 8, 2023",Pennsylvania,Philadelphia,"7600 block of Ridge Ave",0,1,0,0,1,N/A
2619505,"June 7, 2023",Tennessee,"Johnson City","100 block of Wilson Ave",0,1,0,0,0,N/A
2618850,"June 7, 2023",Colorado,Denver,"2601 Zuni St",0,1,1,0,0,N/A
2620314,"June 7, 2023",Ohio,Canton,"300 block of 25th Street SW",0,1,1,0,0,N/A
2619596,"June 7, 2023",Colorado,Denver,"MLK Jr Blvd and Forest St",0,1,0,1,0,N/A
2618853,"June 6, 2023",Utah,Ogden,"170 N Washington Blvd",0,1,1,0,0,N/A
2614016,"June 1, 2023",Oklahoma,Okmulgee,"E 2nd St and N Central Ave",0,1,0,0,1,N/A
2613822,"June 1, 2023",Mississippi,Brandon,"50 block of Terrapin Hill Rd N",1,1,1,0,0,N/A
2614035,"June 1, 2023",Tennessee,Nashville,"560 Donelson Pike",0,1,1,0,0,N/A
2613245,"May 31, 2023",Pennsylvania,Philadelphia,"2800 block of Jasper St",0,1,1,0,0,N/A
2613968,"May 31, 2023","North Carolina",Denton,"489 Ebel Church Rd",0,2,1,0,0,N/A
2613743,"May 31, 2023",Illinois,Chicago,"2200 block of W Maypole Ave",0,1,0,0,0,N/A
2613039,"May 31, 2023",California,Salinas,"Market St and Sun St",0,1,1,0,0,N/A
2612181,"May 30, 2023",Indiana,"New Albany","Main St and Spring St",0,1,0,1,1,N/A
2614047,"May 25, 2023","North Carolina",Andrews,"1101 Main St",0,1,0,0,0,N/A
2607625,"May 25, 2023",Illinois,Romeoville,"Sierra Trail and Summerfield Ct",0,1,0,0,1,N/A
2608060,"May 25, 2023",Arizona,Phoenix,"19th Ave and Mohawk Ln",0,1,0,0,1,N/A
2605563,"May 23, 2023","New York","Clifton Park","312 Foxwood Dr",0,2,1,0,0,N/A
2606622,"May 23, 2023",Georgia,Covington,"10101 Alcovy Rd",0,1,1,0,0,N/A
2608476,"May 21, 2023",Michigan,Quincy,"1080 E Chicago Rd",0,1,0,0,0,N/A
2601624,"May 18, 2023",Tennessee,Lynnville,"1600 block of Fairview Rd",0,1,0,0,1,N/A
2598731,"May 15, 2023","New Mexico",Farmington,"700 block of N Dustin Ave",3,6,1,0,0,N/A
2597163,"May 13, 2023",Texas,"El Paso","9529 Viscount Blvd",0,1,0,0,1,N/A
2595213,"May 11, 2023","New York",Coram,"96 Homestead Dr",0,1,0,0,1,N/A
2595504,"May 11, 2023",Texas,Houston,"10202 Forum Park Dr",0,1,0,0,1,N/A
2594709,"May 10, 2023",Florida,Lakeland,"1401 Kettles ave",0,1,0,1,0,N/A
2593238,"May 9, 2023",Georgia,"Atlanta (College Park)","5301 Aldredge Rd SW",0,1,0,0,0,N/A
2593130,"May 9, 2023",Illinois,Woodlawn,"I-64 E",0,1,1,0,0,N/A
2592471,"May 7, 2023","South Carolina",Ravenel,"4915 Savannah Hwy",0,1,1,0,0,N/A
2590889,"May 7, 2023",Maryland,"Port Deposit","50 block of Twin Lakes Dr",0,3,0,0,1,N/A
2590650,"May 7, 2023","North Carolina",Asheville,"20 Davidson Dr",0,1,0,1,1,N/A
2591208,"May 6, 2023",Texas,"Wichita Falls","E Hatton Rd and Old Windthorst Rd",0,1,1,0,0,N/A
2590239,"May 5, 2023","North Carolina",Oxford,"Prospect Ave",0,1,1,0,0,N/A
2589077,"May 4, 2023",Ohio,Mansfield,"Lind Ave",0,1,0,0,0,N/A
2588047,"May 2, 2023",Louisiana,"Bossier City","3820 LA-782",2,2,0,0,1,N/A
2586521,"May 2, 2023",Mississippi,Cleveland,US-61,0,1,0,0,1,N/A
2585153,"April 30, 2023",Pennsylvania,Philadelphia,"400 block of W Bringhurst St",0,2,0,1,0,N/A
2584457,"April 29, 2023",California,Winton,"Suzie St and Walnut Ave",0,1,1,0,0,N/A
2584492,"April 29, 2023",Florida,"Hallandale (Hallandale Beach)","S Ocean Dr and E Hallandale Beach Blvd",0,1,0,0,2,N/A
2584723,"April 28, 2023",Wyoming,Thermopolis,"1225 Canyon Hills Rd",0,1,1,0,0,N/A
2584841,"April 28, 2023",Georgia,Toccoa,"Valley Dr",0,1,0,0,1,N/A
2583815,"April 28, 2023",Missouri,"Saint Louis","5700 block of Kingsbury Pl",0,1,0,1,1,N/A
2583378,"April 27, 2023",Texas,Dallas,"2900 block of Cypress Ave",0,3,1,0,0,N/A
2580987,"April 24, 2023",Mississippi,Jackson,"I-55 and Old Byram Rd",1,1,1,0,0,N/A
2578636,"April 22, 2023",Virginia,Hampton,"300 block of Woodland Rd",0,1,0,1,1,N/A
2579111,"April 22, 2023",Utah,"West Jordan","3354 Jordan Line Pkwy",0,1,1,0,0,N/A
2577324,"April 20, 2023",Indiana,Indianapolis,"3000 block of N Post Rd",0,2,1,0,0,N/A
2578695,"April 20, 2023",Vermont,Morrisville,"Upper Main St and Pleasant St",0,1,0,0,1,N/A
2576720,"April 19, 2023",Tennessee,Memphis,"2800 block of Vayu Dr",0,1,1,0,0,N/A
2576973,"April 18, 2023",Florida,Jacksonville,"14550 Old St Augustine Rd",0,1,1,0,0,N/A
2573678,"April 16, 2023","South Carolina",Denmark,US-78,0,1,0,0,1,N/A
2574091,"April 16, 2023",Mississippi,Biloxi,"2466 Beach Blvd",0,5,0,0,1,N/A
2573290,"April 15, 2023",Minnesota,Cyrus,"400 block of N Stromen St",1,2,1,0,0,N/A
2570369,"April 12, 2023",Pennsylvania,Watsontown,"8th Ave and Merrill Dr",0,1,0,1,1,N/A
2568184,"April 10, 2023",Kentucky,Louisville,"333 E Main St",5,5,1,0,0,N/A
2569177,"April 10, 2023",Minnesota,"Granite Falls","11th Ave and Bergeson Dr",0,1,0,0,1,N/A
2568080,"April 9, 2023",Alabama,Brewton,"AL-41 and Emmons Rd",0,1,1,2,0,N/A
2567037,"April 8, 2023",Oklahoma,Blanchard,"7762 N Council Ave",1,1,1,0,0,N/A
2567471,"April 8, 2023","New Jersey",Phillipsburg,"10 Hanover St",0,2,1,0,0,N/A
2565659,"April 6, 2023",California,Roseville,"1545 Pleasant Grove Blvd",1,2,0,1,1,N/A
2564930,"April 5, 2023","New York","Corona (Queens)","90-23 161st St",0,1,0,0,1,N/A
2565208,"April 5, 2023",Kansas,"Kansas City","N 18th Street and Wood Ave",0,3,0,3,3,N/A
2562536,"April 1, 2023","New Mexico","Santa Teresa","5800 block of Megan St",0,1,0,0,1,N/A
2560833,"March 30, 2023",Tennessee,Memphis,"1200 block of E Raines Rd",0,2,0,1,1,N/A
2560582,"March 30, 2023","North Carolina","Forest City","Providence Church Rd and Old Henrietta Rd",0,1,1,0,0,N/A
2569372,"March 29, 2023",Idaho,Paris,"30 N Main St",0,0,0,1,0,N/A
2557775,"March 28, 2023",Alabama,Huntsville,"4611 Governors House Dr SW",1,2,0,0,1,N/A
2557105,"March 27, 2023",Colorado,"Littleton (Lakewood)","10880 W Alameda Ave",0,1,1,0,0,N/A
2555910,"March 26, 2023",Tennessee,Henderson,"616 Hill Ave",0,1,0,0,1,N/A
2555840,"March 26, 2023",California,Gilroy,"3000 block of Dryden Ave",0,1,0,1,1,N/A
2554832,"March 26, 2023",Florida,Jacksonville,"6800 block of Ridgeview Ave",0,1,1,0,0,N/A
2553602,"March 24, 2023",Tennessee,Dickson,"1000 block of Potter Rd",0,1,1,0,0,N/A
2553290,"March 24, 2023",Arizona,Phoenix,"7th Ave and Broadway Rd",0,1,0,0,1,N/A
2554667,"March 24, 2023",Washington,Pasco,"3109 W Court St",0,1,0,1,1,N/A
2551817,"March 22, 2023",Alabama,Birmingham,"3125 Bradford Pl",0,2,0,0,1,N/A
2552579,"March 22, 2023",Washington,Everett,"8600 block of Evergreen Way",0,1,1,0,0,N/A
2551663,"March 20, 2023",Washington,Seattle,"801 NW 54th St",0,1,1,0,0,N/A
2549610,"March 19, 2023",Utah,Springville,"1000 W 1200 N",0,1,1,0,0,N/A
2549906,"March 18, 2023",Montana,Billings,"1000 block of Bench Blvd",0,1,0,0,1,N/A
2547849,"March 16, 2023",Kentucky,Morganfield,"3200 block of KY-871",0,1,0,1,0,N/A
2546300,"March 14, 2023",Ohio,Cleveland,"E 28th St and Cedar Ave",0,1,0,0,1,N/A
2546068,"March 13, 2023",Oklahoma,"Oklahoma City","2625 General Pershing Blvd",0,1,0,0,1,N/A
2544766,"March 12, 2023",Missouri,Hermann,"811 Market St",1,1,0,0,1,N/A
2544917,"March 12, 2023",Florida,"Pinellas Park","6300 62nd Ave N",0,1,1,0,0,N/A
2543374,"March 10, 2023",Michigan,Detroit,"10205 Outer Dr W",0,2,0,1,1,N/A
2543443,"March 10, 2023",Kentucky,Louisville,"4201 Algonquin Pkwy",0,1,0,0,0,N/A
2542599,"March 8, 2023",Florida,Miami,"NW 5 Ave and NW 43rd St",0,1,0,0,1,N/A
2542174,"March 8, 2023",California,"Los Angeles","Mission Rd and N Broadway",0,3,1,0,0,N/A
2541962,"March 7, 2023",Montana,"Great Falls","12th St S and 5th Ave S",0,1,0,1,0,N/A
2540040,"March 6, 2023","North Carolina","Winston Salem (Winston-salem)","US-421 and S Peace Haven Rd",0,1,1,0,0,N/A
2541013,"March 6, 2023",Maryland,"Mardela Springs","US-50 and Old Bradley Rd",0,1,1,0,0,N/A
2539744,"March 5, 2023",Washington,"Seattle (Shoreline)","1554 NE 145th St",0,1,0,1,1,N/A
2539147,"March 4, 2023",California,Fresno,"W Herndon Ave and N Ingram Ave",0,1,1,0,0,N/A
2537361,"March 2, 2023","New Jersey",Paterson,"439 9th Ave",0,1,0,0,1,N/A
2536076,"February 28, 2023",Missouri,"Kansas City","2300 block of Blue Ridge Blvd",0,3,1,0,0,N/A
2534297,"February 26, 2023",Illinois,Dupo,"769 McBride Ave",1,1,1,0,0,N/A
2533407,"February 24, 2023",Indiana,"Dana (Helt)","W County Rd 700 S and IN-71",0,1,0,1,1,N/A
2534896,"February 22, 2023","South Carolina",Abbeville,"Hwy 28 S and Industrial Park Rd",0,1,0,0,0,N/A
2531725,"February 22, 2023",Pennsylvania,Duquesne,"Catherine St and Ferndale Ave",0,1,0,1,0,N/A
2530851,"February 21, 2023",Arizona,Avondale,"Eliseo C Felix Jr Way and Riley Dr",0,1,1,0,0,N/A
2528518,"February 17, 2023",Georgia,"Richmond Hill","11 Plantation Way",0,1,0,0,1,N/A
2524236,"February 12, 2023",Missouri,"Kansas City","1125 Locust St",0,1,0,0,0,N/A
2523126,"February 10, 2023",Pennsylvania,Allentown,"8th St and W Maple St",0,1,1,0,0,N/A
2522024,"February 8, 2023",Maryland,Cockeysville,"10905 Powers Ave",0,2,0,0,1,N/A
2520952,"February 8, 2023",Pennsylvania,Philadelphia,"Summer St and N 60th St",0,1,0,0,1,N/A
2519155,"February 6, 2023",Pennsylvania,Mckeesport,"1300 block of Grandview Ave",1,1,0,1,1,N/A
2518273,"February 5, 2023",Indiana,Frankton,"4800 block of IN-37",0,2,1,0,0,N/A
2517709,"February 4, 2023",Florida,"Wesley Chapel","I-75 and Overpass Rd",0,1,1,0,0,N/A
2517503,"February 4, 2023",California,"San Jose","800 block of Sinbad Ave",0,1,0,0,1,N/A
2518108,"February 4, 2023","New Jersey","Fort Lee","1499 John St",0,1,1,0,0,N/A
2522416,"February 3, 2023",Texas,"Marble Falls","2200 block of Doe St",0,2,0,0,1,N/A
2517265,"February 3, 2023",Texas,"Marble Falls","2200 block of Doe",0,2,0,0,1,N/A
2517375,"February 2, 2023",Missouri,"Saint Louis","S 9th St and Lafayette Ave",0,2,0,1,1,N/A
